"trip_id","origin_airport","destination","destination_airport","seats","return_flight_booked","departure_time","return_time","checked_bags","trip_airline","destination_airport_lat","destination_airport_lon","base_fare_usd"
"155799-66b6fb7ff6a447b6978b71a25f7b0e9d","JAX","san diego","SAN","1","true","2022-11-18 15:00:00","2022-11-24 15:00:00","0","American Airlines","32.699","-117.215","604.37"
"156122-5c0002b9666e439fbc8f17c4ffbbc94c","LAX","philadelphia","PNE","1","true","2022-11-16 07:00:00","2022-11-18 07:00:00","1","American Airlines","39.872","-75.241","687.9"
"156183-014c45bd910e415a8740a80fa1bbcf27","DTW","el paso","BIF","1","true","2022-11-18 07:00:00","2022-11-19 07:00:00","0","Ryanair","31.849","-106.38","380.88"
"156445-e82baa7a88374b71bb88b331e046d8a2","PHL","toronto","YZD","1","true","2022-11-15 13:00:00","2022-11-17 13:00:00","1","Delta Air Lines","43.862","-79.37","95.86"
"156632-ce8aa03c723345ce8dd3e5dc6a21d666","SAN","fort worth","FTW","1","false","2022-11-17 08:00:00","","1","United Airlines","32.82","-97.362","152.45"
"156782-b8445b8ef0904d709df6c4cf9b78cdd2","GEG","phoenix","PHX","1","true","2022-11-17 07:00:00","2022-11-20 07:00:00","1","Allegiant Air","33.535","-112.383","255.13"
"156835-9e2eef7c28fd49ecab1a463e4ea691ab","MDW","new york","JFK","1","true","2022-11-19 07:00:00","2022-11-21 07:00:00","1","Delta Air Lines","40.64","-73.779","212.97"
"156895-686bc80a734c494cbc197afe3860a07c","LAX","calgary","YYC","1","true","2022-11-23 12:00:00","2022-11-29 12:00:00","0","American Airlines","51.114","-114.02","351.68"
"157150-0b0de8a444054384b96b46ef6f9c98c3","SAT","portland","PDX","1","true","2022-11-20 14:00:00","2022-11-23 14:00:00","1","AirTran Airways","45.589","-122.597","502.83"
"157157-e552c6c8a27e4ff6ad11b1c1f3d727c4","NCA","san francisco","SFO","1","true","2022-11-16 08:00:00","2022-11-18 08:00:00","1","United Airlines","37.619","-122.375","850.61"
"157532-538f30bad98b43ffb06b41fe288c4ee3","PDX","indianapolis","IND","2","true","2022-11-23 15:00:00","2022-11-26 15:00:00","0","Air France","39.717","-86.294","1165.08"
"157594-4f5386ba5dfd4d78895f2cc6e25d1ce1","MDW","dallas","DAL","1","true","2022-11-24 07:00:00","2022-11-25 07:00:00","0","Southwest Airlines","32.847","-96.852","226.58"
"158247-aa615c84ca934a6ebda505e8197d882c","OFF","seattle","SEA","2","true","2022-11-19 15:00:00","2022-11-22 15:00:00","1","Virgin Atlantic Airways","47.53","-122.302","719.05"
"158386-8868bccb8f5840fd94267118bcbde2cf","DCA","phoenix","PHX","2","true","2022-11-17 07:00:00","2022-11-19 07:00:00","1","Hawaiian Airlines","33.535","-112.383","1052.02"
"158519-e9e2747e38464427b2524407ccbadf57","PDX","memphis","MEM","1","true","2022-11-15 15:00:00","2022-11-18 15:00:00","1","Delta Air Lines","35.042","-89.977","540.89"
"159081-20d442cdefcc4c1fbaf3f8e4dc682789","JFK","detroit","DTW","1","false","2022-11-18 13:00:00","","1","Delta Air Lines","42.409","-83.01","70.7"
"159349-d51559f0a4f24feeb06a57b74589960b","HOU","dallas","DAL","1","true","2022-11-17 11:00:00","2022-11-19 11:00:00","1","Southwest Airlines","32.847","-96.852","71.1"
"159449-1847b7fce8c948ff8eec8f6b9465f60a","DEN","san jose","SJC","1","true","2022-11-18 15:00:00","2022-11-23 15:00:00","1","American Airlines","37.362","-121.929","274.89"
"159593-7fe8b1b58f5b4558972934959a139e19","PHX","washington","DCA","1","true","2022-11-20 13:00:00","2022-11-25 13:00:00","0","JetBlue Airways","38.852","-77.037","586.42"
"160050-9c5ec09ffa104f0a96890a14e644c6e9","LGA","los angeles","LSQ","1","true","2022-11-19 07:00:00","2022-11-24 07:00:00","0","American Airlines","33.942","-118.408","818.29"
"160277-1193874b0c304670981a2b9e80a78d0b","MOD","new york","LGA","1","true","2022-11-19 10:00:00","2022-11-20 10:00:00","0","Delta Air Lines","40.64","-73.779","731.54"
"160424-6dc29f59f786437dba164f76a13882b4","LAX","houston","IAH","1","true","2022-11-21 07:00:00","2022-11-25 07:00:00","0","United Airlines","29.607","-95.159","372.7"
"160576-cf32ca64d2aa46638644b6a4fdff6631","UGN","san jose","SJO","1","false","2022-11-18 11:00:00","","0","LACSA","37.362","-121.929","260.69"
"161775-5c8a4c6909d941cf96f7adb4491eb23c","LAS","seattle","SEA","1","true","2022-11-22 07:00:00","2022-11-27 07:00:00","1","Alaska Airlines","47.53","-122.302","251.21"
"162011-d623f837a16247419ecbfb338e9825c9","LAX","new york","JFK","1","true","2022-11-21 07:00:00","2022-11-23 07:00:00","0","TAM Brazilian Airlines","40.64","-73.779","707.29"
"162446-c77dc0bb88a5471faf3b8af4f3d9bc34","YQG","batam","BTH","2","true","2023-03-04 20:00:00","2023-03-15 20:00:00","1","Lion Mentari Airlines","1.121","104.119","5565.07"
"162684-393c4f45355e4fb1a67a3e21677fd67e","YAW","houston","IAH","1","true","2022-11-16 11:00:00","2022-11-19 11:00:00","1","KLM Royal Dutch Airlines","29.607","-95.159","592.08"
"162717-2eac582d28b64f7a8a119b00bd19caa3","MEM","san jose","SJC","1","true","2022-11-17 07:00:00","2022-11-19 07:00:00","1","Virgin Atlantic Airways","37.362","-121.929","564.21"
"163059-f60a571e2cdb4d4cb65e546098fe4fc4","DEN","denpasar","DPS","2","true","2023-01-07 10:00:00","2023-01-21 10:00:00","1","Garuda Indonesia","-8.748","115.167","5548.69"
"163179-e67af38241b54126a28d482a3bf445e7","TYS","seattle","BFI","1","true","2022-11-16 08:00:00","2022-11-18 08:00:00","0","Kenmore Air","47.53","-122.302","583.17"
"163197-8959e50455914912864b554ea15f0344","MSP","rome","RME","3","true","2023-01-06 20:00:00","2023-01-20 20:00:00","2","American Airlines","43.234","-75.407","740.68"
"163224-dd71ac9bebd74937979aa88a30f5c3d5","ORD","new york","JFK","1","true","2022-11-16 07:00:00","2022-11-18 07:00:00","1","Delta Air Lines","40.64","-73.779","215.89"
"163921-b17e5749f5d540a09ff82e84b87397e0","OMA","dallas","DAL","2","true","2023-02-03 17:00:00","2023-02-11 17:00:00","1","Southwest Airlines","32.847","-96.852","363.89"
"163942-03ac5befa4aa40e7a1d0a3ac87b0ad0d","TNT","new york","LGA","2","true","2022-11-16 09:00:00","2022-11-23 09:00:00","0","WestJet","40.64","-73.779","650.43"
"164293-8df06ae48f744efda049d01cc1f4b421","HOU","fresno","FAT","1","true","2022-11-18 07:00:00","2022-11-24 07:00:00","1","United Airlines","36.776","-119.718","407.37"
"164723-fa77078724264c75b469be86e8313e1f","RIC","austin","AUS","2","true","2022-11-18 07:00:00","2022-12-09 07:00:00","0","AirTran Airways","30.194","-97.67","757.43"
"164778-5e041925b0314b00bd0fd31bca2b7887","YOW","new york","JFK","1","true","2022-11-17 07:00:00","2022-11-21 07:00:00","1","KLM Royal Dutch Airlines","40.64","-73.779","97.96"
"165035-aea100dcfcda4bf5841387b27abcf522","LGA","san antonio","SVZ","1","true","2022-11-18 13:00:00","2022-11-22 13:00:00","0","Conviasa","29.529","-98.279","472.35"
"165099-6625c3de8b354b13ae1fa5ccbdb6462e","TYS","seattle","BFI","2","true","2023-01-07 12:00:00","2023-01-23 12:00:00","1","Kenmore Air","47.53","-122.302","1173.29"
"166020-157a19d6ed7d4157aa17b13d44c7f23e","YVR","san antonio","SVZ","1","true","2022-11-16 10:00:00","2022-11-18 10:00:00","1","Conviasa","29.529","-98.279","573.09"
"166021-23cd63999cb64df597561e449020712c","BIF","houston","HOU","1","true","2022-11-18 13:00:00","2022-11-22 13:00:00","0","AirTran Airways","29.607","-95.159","195.42"
"166310-66355615047343a58471092ebae01645","YYC","new york","LGA","1","true","2022-11-22 07:00:00","2022-11-29 07:00:00","0","Delta Air Lines","40.64","-73.779","538.14"
"166443-300d242087874a838a5fc8bae4d966f6","IND","new york","JFK","1","false","2022-11-18 10:00:00","","1","JetBlue Airways","40.64","-73.779","108.04"
"166698-e6c6442d029a4d1ba33f4d66d3209d99","YOW","london","STN","2","true","2023-03-03 07:00:00","2023-03-17 07:00:00","1","easyJet","43.036","-81.154","190.58"
"166714-8b13f82d88b7416493105bc8cbe13cd3","BHM","austin","AUS","1","true","2022-11-19 11:00:00","2022-11-20 11:00:00","1","Southwest Airlines","30.194","-97.67","194.6"
"166789-0aac3ae963c54d60a3a136b3be6e4111","LGA","columbus","CMH","1","true","2022-11-19 11:00:00","2022-11-22 11:00:00","0","Southwest Airlines","39.998","-82.892","148.05"
"167047-7e90fb4f6e514dcba2c39df633cc3c41","CMH","chicago","ORD","1","true","2022-11-21 16:00:00","2022-11-26 16:00:00","0","JetBlue Airways","41.786","-87.752","83.73"
"167254-36c8c0bd76d54eeb9c362c37652bcb89","PNE","chicago","UGN","2","true","2023-03-03 20:00:00","2023-03-11 20:00:00","1","American Airlines","41.786","-87.752","391.55"
"167297-6f43baf5d21c4953af3b8968dee2386a","LGA","toronto","YKZ","1","true","2022-11-16 07:00:00","2022-11-19 07:00:00","0","Delta Air Lines","43.862","-79.37","98.06"
"167299-59bec70ba9c6450bad4e67e92642acb1","YOW","milwaukee","MKE","2","true","2022-11-17 07:00:00","2022-12-03 07:00:00","0","Delta Air Lines","42.947","-87.896","372.56"
"167347-f005442cc79e42c4b9ce69e6717e566f","ATL","new york","JFK","1","true","2022-11-19 07:00:00","2022-11-23 07:00:00","0","Austrian Airlines","40.64","-73.779","231.6"
"167494-4f6873966e0745c8b480f1314a65ad02","JFK","toronto","YKZ","1","true","2022-11-14 09:00:00","2022-11-18 09:00:00","1","American Airlines","43.862","-79.37","111.49"
"167865-b3fe8d4313a74c619d27e28a502f49d0","PHL","new york","JFK","1","true","2022-11-17 11:00:00","2022-11-20 11:00:00","0","American Airlines","40.64","-73.779","27.23"
"168305-0a1202a585d3430eb4954f2f9919eb11","JFK","ottawa","YOW","2","true","2022-11-17 07:00:00","2022-11-19 07:00:00","2","United Airlines","45.323","-75.669","210.43"
"168310-6aad8de78683437784f101953379bd32","LOU","san diego","SAN","1","true","2022-11-16 13:00:00","2022-11-23 13:00:00","1","Southwest Airlines","32.699","-117.215","545.1"
"168481-18d2dd643a1344fc85a343bca4d47673","YHM","montreal","YMX","1","true","2022-11-22 09:00:00","2022-11-26 09:00:00","0","Delta Air Lines","45.517","-73.417","100.41"
"169258-45ec1950e9164c239e9c86e4d943bf78","MDW","columbus","CMH","1","true","2022-11-17 14:00:00","2022-11-21 14:00:00","0","Delta Air Lines","39.998","-82.892","85.42"
"169315-8d7d7960671a4a5391740f5311a502ac","GRR","chicago","ORD","1","true","2022-11-19 07:00:00","2022-11-24 07:00:00","0","Allegiant Air","41.786","-87.752","34.37"
"169356-5a7baf0911f94d298b18a6435df461f7","PNE","new york","JFK","1","true","2022-11-18 07:00:00","2022-11-21 07:00:00","0","Allegiant Air","40.64","-73.779","21.42"
"169412-b363161f313e49f5baa82d7e65dfccd0","BOS","tucson","DMA","1","true","2022-11-19 11:00:00","2022-11-23 11:00:00","1","American Airlines","32.166","-110.883","630.63"
"169457-7ef1a78081a84b6eaf8537473aa30709","YAW","hong kong","HKG","2","true","2023-01-07 09:00:00","2023-01-16 09:00:00","1","Cathay Pacific","22.309","113.914","4429.21"
"169684-61b32a30120d4bf28a6e4fbb914aa62b","SPG","new york","JFK","1","true","2022-11-17 07:00:00","2022-11-21 07:00:00","1","Delta Air Lines","40.64","-73.779","274.48"
"169892-5a108a38b2bd4e71b2cc30e569df9056","YYC","new york","JFK","1","true","2022-11-21 16:00:00","2022-11-24 16:00:00","1","Hawaiian Airlines","40.64","-73.779","646.14"
"170000-fcae24e9d5b44c1abd16bdf719d3c9d1","YYJ","seoul","GMP","1","true","2023-01-07 19:00:00","2023-01-18 19:00:00","0","Korean Air","37.558","126.791","1447.94"
"170200-0e844650cde74ea9b410ecd69cb2d950","LGA","los angeles","LSQ","2","false","2022-11-22 12:00:00","","0","Delta Air Lines","33.942","-118.408","696.37"
"170378-dc12d0a4496d40f1a2ccaeeb0f257037","YQB","dallas","DAL","1","true","2022-11-19 10:00:00","2022-11-25 10:00:00","1","AirTran Airways","32.847","-96.852","482.18"
"170498-e84064e91dcd42829d4103d204e18750","JFK","vancouver","YVR","1","true","2022-11-15 08:00:00","2022-11-20 08:00:00","0","Air Canada","49.195","-123.182","632.13"
"170991-7171014a73a244f7bf57ece8863b6ba6","YXE","new york","JFK","1","true","2022-11-21 07:00:00","2022-11-24 07:00:00","0","KLM Royal Dutch Airlines","40.64","-73.779","555.32"
"171069-e03943dcc9204f9f8d7552d89121a351","LGB","columbus","CMH","1","true","2022-11-15 07:00:00","2022-11-18 07:00:00","1","Southwest Airlines","39.998","-82.892","529.93"
"171172-629f0550e27b4326a4a38424f0e5b786","LAX","montreal","YUL","2","true","2022-11-18 11:00:00","2022-11-22 11:00:00","1","WestJet","45.517","-73.417","1511.59"
"171401-db665027ebd64acab3ea852e73d5d930","PHX","montreal","YUL","1","true","2022-11-26 14:00:00","2022-12-02 14:00:00","0","Lufthansa","45.517","-73.417","626.45"
"172558-03a070ca420049e08f5cde461ba02ae3","NZY","new york","JFK","1","false","2022-11-18 14:00:00","","1","United Airlines","40.64","-73.779","378.06"
"173390-1ffd9f5e87234d72a4073a3c1966cb21","ORD","los angeles","LSQ","2","true","2023-03-03 07:00:00","2023-03-11 07:00:00","1","United Airlines","33.942","-118.408","1058.5"
"173954-8842c7cf2e844782ba05db7e6e8e66e6","LRD","san diego","SAN","1","true","2022-11-18 10:00:00","2022-11-20 10:00:00","1","AirTran Airways","32.699","-117.215","318.83"
"173991-10ccccff32874dbd97a3d568ec6ec88a","OMA","amsterdam","AMS","2","true","2023-03-04 08:00:00","2023-03-12 08:00:00","2","China Southern Airlines","52.309","4.764","2455.32"
"174012-ecca61319cc7459580c2b02c1443e524","LAX","toronto","YKZ","3","true","2022-11-20 10:00:00","2022-11-27 10:00:00","0","United Airlines","43.862","-79.37","1946.9"
"174036-daae4e83b5f34b90b1078fb68bcb2f5c","PHX","milwaukee","MKE","1","true","2022-11-17 07:00:00","2022-11-24 07:00:00","0","AirTran Airways","42.947","-87.896","445.51"
"174149-cb6510720dfa47c2892f85fb47a81e37","LUK","san francisco","SFO","1","true","2022-11-19 13:00:00","2022-11-23 13:00:00","1","American Airlines","37.619","-122.375","631.63"
"174288-97add640cd5949eaa4c05f2c0f871415","UGN","san diego","NZY","1","true","2022-11-17 15:00:00","2022-11-22 15:00:00","0","Delta Air Lines","32.699","-117.215","495.98"
"174447-bdc35638004d4bb89e2b16490b4c2cd9","YKZ","chicago","ORD","2","true","2022-11-16 14:00:00","2022-11-25 14:00:00","1","United Airlines","41.786","-87.752","242.16"
"174613-07ff1690151d453bbfe9f53795c6193c","BFM","london","YXU","2","true","2023-02-04 07:00:00","2023-02-18 07:00:00","1","United Airlines","43.036","-81.154","551.77"
"175066-233ed5879c9744e38740cb386494699d","LAX","indianapolis","IND","2","true","2022-11-18 11:00:00","2022-11-21 11:00:00","0","Delta Air Lines","39.717","-86.294","947.29"
"175286-95562454f74a4874a7d634b3163a29fc","JFK","montreal","YHU","1","true","2022-11-16 07:00:00","2022-11-22 07:00:00","1","Delta Air Lines","45.517","-73.417","99.62"
"175309-e35be70c52df48b09dba8f98ceb0dda4","YVR","san francisco","SFO","1","true","2022-11-22 09:00:00","2022-11-24 09:00:00","0","Asiana Airlines","37.619","-122.375","229.5"
"175602-9a41a4e00c1e46b68d9e7fba55422136","NCA","philadelphia","PNE","1","true","2022-11-17 09:00:00","2022-11-19 09:00:00","1","Delta Air Lines","39.872","-75.241","113.02"
"175613-f864072239d949fca0571c4f1cedbc25","LGA","columbus","CMH","2","true","2023-01-07 20:00:00","2023-01-23 20:00:00","1","American Airlines","39.998","-82.892","288.4"
"175900-5c3561acf595480192352ed3be0cb988","SAN","el paso","BIF","1","false","2022-11-15 07:00:00","","0","United Airlines","31.849","-106.38","107.47"
"176121-918d98dd5c1a49f2add87b51a05e9c41","LRF","new york","JFK","1","true","2022-11-19 14:00:00","2022-11-27 14:00:00","0","Hawaiian Airlines","40.64","-73.779","332.55"
"176336-43eb7e42ea324bedb1a454400e20c196","YTZ","oklahoma city","TIK","1","true","2022-11-19 07:00:00","2022-11-29 07:00:00","0","Ryanair","35.393","-97.601","266.14"
"177507-33eeebdc50b94947b5092d0fe0864ab8","OFF","el paso","BIF","1","true","2022-11-16 07:00:00","2022-11-18 07:00:00","1","Ryanair","31.849","-106.38","227.35"
"177707-08a2738c468148ac9d46b3686d3bc6e6","YOW","montreal","YMX","1","true","2022-11-16 14:00:00","2022-11-21 14:00:00","0","United Airlines","45.517","-73.417","27.89"
"178368-b3044bf40d63458db5e9a384d5224c81","OPF","san antonio","RND","1","true","2022-11-18 10:00:00","2022-11-19 10:00:00","0","United Airlines","29.529","-98.279","317.98"
"178552-d15bf107fd5147c19afdd3ee198be6d2","LGA","toronto","YZD","2","true","2022-11-19 09:00:00","2022-11-22 09:00:00","0","United Airlines","43.862","-79.37","202.01"
"178564-84a439e4ddba43e595cdfdc89df9e02d","SAC","san antonio","SVZ","1","true","2022-11-17 08:00:00","2022-11-21 08:00:00","1","Conviasa","29.529","-98.279","420.55"
"178629-36ecefb2d13f48f99cc9839cadcd976d","LGA","memphis","MEM","1","true","2022-11-19 15:00:00","2022-12-03 15:00:00","0","Delta Air Lines","35.042","-89.977","299.23"
"179116-2f3a3cd6212243558e2dbac99849bb30","ELP","montreal","YMX","2","true","2022-11-18 07:00:00","2022-11-21 07:00:00","1","Ryanair","45.517","-73.417","997.09"
"179294-06e039048f7a496ba8dee7989edd2590","DET","indianapolis","IND","1","false","2022-11-22 08:00:00","","1","JetBlue Airways","39.717","-86.294","36.97"
"179587-dcb1c287e46e4db385eb02ff040bfa86","MOD","chicago","UGN","1","false","2022-11-18 07:00:00","","1","Ryanair","41.786","-87.752","245.93"
"179612-b9a69e928615416689ce155c46cdbe19","LAX","new york","LGA","1","true","2022-11-25 16:00:00","2022-12-04 16:00:00","1","Delta Air Lines","40.64","-73.779","760.07"
"180119-a6e7aa8fda3c434daab2a70997d7bfc4","LAX","phoenix","PHX","1","true","2022-11-21 09:00:00","2022-11-25 09:00:00","1","Allegiant Air","33.535","-112.383","97.57"
"180401-97a1fac1eba341259ac1ef148966dd92","RIC","new york","LGA","2","true","2022-11-26 14:00:00","2022-12-04 14:00:00","0","Delta Air Lines","40.64","-73.779","169.62"
"180925-47d5d49b0a3f4df98bc13f1da9418709","EFD","new york","LGA","1","true","2022-11-17 09:00:00","2022-11-19 09:00:00","0","JetBlue Airways","40.64","-73.779","425.61"
"181079-eeca9104502b473d9d3998fdd93b8df4","AUS","san antonio","SKF","1","true","2022-11-16 07:00:00","2022-11-20 07:00:00","1","United Airlines","29.529","-98.279","17.77"
"182066-f5591732483a430c88d7be2217ae9bc0","BFL","macau","MFM","2","true","2023-02-03 22:00:00","2023-02-20 22:00:00","1","China Southern Airlines","22.149","113.591","4468.09"
"182106-c610bda9682c46a38fd8ed5a48cebfdf","SFO","memphis","MEM","1","true","2022-11-17 12:00:00","2022-11-24 12:00:00","0","Delta Air Lines","35.042","-89.977","600.93"
"182128-b862cef22e074ff7a2406c1a0a8d4261","IAD","montreal","YHU","1","true","2022-11-19 07:00:00","2022-11-21 07:00:00","0","United Airlines","45.517","-73.417","154.52"
"182165-85aab6916b3b460cba32b5e8ae7efbcf","SAN","new york","LGA","1","true","2022-11-19 16:00:00","2022-11-26 16:00:00","0","JetBlue Airways","40.64","-73.779","773.61"
"182176-2589963bf20d475a959690948ba0f896","LUF","ottawa","YOW","1","true","2022-11-15 08:00:00","2022-11-18 08:00:00","1","Air Canada","45.323","-75.669","628.75"
"182196-7363c3a53f72484baeef95bb1fb1004d","PHX","chicago","UGN","1","true","2022-11-20 09:00:00","2022-11-22 09:00:00","0","Delta Air Lines","41.786","-87.752","376.65"
"184175-f54e9cd15b734914b2be8a5a79a154a7","YMX","boston","BOS","1","true","2022-11-18 08:00:00","2022-11-27 08:00:00","1","Delta Air Lines","42.364","-71.005","82.53"
"184480-a6ce00f672124c308439906150608292","LOU","houston","IAH","1","true","2022-11-22 07:00:00","2022-11-24 07:00:00","1","United Airlines","29.607","-95.159","255.27"
"184709-1094d5a95ff4454b9e3d5c31fd2341fb","BIF","austin","AUS","1","true","2022-11-16 13:00:00","2022-11-23 13:00:00","0","Frontier Airlines","30.194","-97.67","167.32"
"184905-eb299facf77b4ab7b6ca2202170b37a0","BOS","baltimore","BWI","1","true","2022-11-17 09:00:00","2022-11-19 09:00:00","0","AirTran Airways","39.175","-76.668","112.3"
"185307-c4d69890e9634f9893ecfb5c09d95e9f","TUS","winnipeg","YAV","3","true","2022-11-18 14:00:00","2022-11-22 14:00:00","0","United Airlines","50.056","-97.032","1332.2"
"186371-63b957ebd97e4840bcabd5031eed44d9","SJC","toronto","YTZ","1","true","2022-11-19 07:00:00","2022-11-26 07:00:00","0","Porter Airlines","43.862","-79.37","622.25"
"186571-994d6a680a154c82ac04f5de08231e58","SAN","chicago","ORD","1","true","2022-11-19 07:00:00","2022-11-22 07:00:00","0","American Airlines","41.786","-87.752","477.32"
"186661-802d54285fb94da5b30cb4a64188737e","CRP","chicago","UGN","1","true","2022-11-19 12:00:00","2022-11-22 12:00:00","0","United Airlines","41.786","-87.752","332.43"
"186998-a3f562c92291432794037dcc652de51c","PHX","columbus","CMH","1","true","2022-11-16 08:00:00","2022-11-19 08:00:00","2","AirTran Airways","39.998","-82.892","457.54"
"187352-f889905611a74f499c4a988ec11b8e22","LAX","san diego","NZY","2","true","2022-11-22 07:00:00","2022-11-30 07:00:00","0","Ryanair","32.699","-117.215","56.9"
"187727-5db8610ba097494eb542185ca891b86c","AUS","houston","EFD","1","true","2022-11-24 09:00:00","2022-12-03 09:00:00","1","United Airlines","29.607","-95.159","45.52"
"187734-ae37dd0a181a49eab2f8f1a693c3cfd9","MDW","toronto","YZD","2","true","2023-03-04 21:00:00","2023-03-13 21:00:00","1","American Airlines","43.862","-79.37","269.13"
"187807-d693d7647ea4450187567d63dfdcc3f0","LAX","new york","JFK","1","true","2022-11-25 07:00:00","2022-11-29 07:00:00","0","American Airlines","40.64","-73.779","694.38"
"187877-b6ff686f04ae4d38baf5ad74739eb456","SCK","dallas","DAL","2","true","2023-02-04 19:00:00","2023-02-19 19:00:00","1","Southwest Airlines","32.847","-96.852","838.03"
"188324-529c24fc1ffd4bee84ce44f8c9dfde75","AUS","phoenix","LUF","1","true","2022-11-23 16:00:00","2022-11-27 16:00:00","2","Ryanair","33.535","-112.383","229.82"
"188358-9c602c3c19f34be59ac7e2cbe3899702","SAC","brussels","BRU","2","true","2023-01-07 07:00:00","2023-01-18 07:00:00","1","Brussels Airlines","50.902","4.499","3183.73"
"188699-13332dea764b453c870b24f5e00ac3ad","AUS","indianapolis","IND","1","true","2022-11-18 08:00:00","2022-11-20 08:00:00","0","Delta Air Lines","39.717","-86.294","276.11"
"188880-db840b085dc54438932cca3a52f5710e","AUS","calgary","YYC","1","true","2023-02-04 09:00:00","2023-02-22 09:00:00","0","WestJet","51.114","-114.02","439.1"
"189233-de09595d934e497ea77d2f6c82bffecd","BWI","calgary","YYC","1","true","2022-11-19 13:00:00","2022-11-23 13:00:00","1","WestJet","51.114","-114.02","546.41"
"189497-ccdbbfe8fc144ac09745a97d11f7e34f","LAX","houston","IAH","2","true","2022-11-18 14:00:00","2022-11-22 14:00:00","0","Allegiant Air","29.607","-95.159","789.06"
"189948-40fc44f0563e4ffe9d29641f26356787","LAX","jacksonville","LRF","1","true","2023-01-06 08:00:00","2023-01-12 08:00:00","0","Ryanair","30.494","-81.688","548.63"
"190422-65ed6813717c4af19d1af326e95229f6","LBB","oklahoma city","OKC","1","true","2022-11-20 07:00:00","2022-11-22 07:00:00","1","AirTran Airways","35.393","-97.601","78.4"
"190532-0a9b7c5b057e44dca07816d66350d828","SAT","portland","PDX","1","true","2022-11-17 07:00:00","2022-11-20 07:00:00","0","Alaska Airlines","45.589","-122.597","523.45"
"190553-4b89309702be43aa9525e7df78840f99","DCA","winnipeg","YAV","1","true","2022-11-23 16:00:00","2022-11-25 16:00:00","0","Delta Air Lines","50.056","-97.032","360.72"
"190927-9ceadd75679541f5bce440a0b82d9509","LGA","columbus","LCK","1","true","2022-11-19 08:00:00","2022-11-23 08:00:00","0","Allegiant Air","39.998","-82.892","137.41"
"191022-e037fc1b1a294c209467eaf0479be82d","MXF","los angeles","LSQ","1","false","2022-11-22 10:00:00","","1","Delta Air Lines","33.942","-118.408","247.41"
"191760-f40acdd4b4c54c32bc48398f7bf39d38","YXD","new york","JFK","1","true","2022-11-25 07:00:00","2022-12-01 07:00:00","0","Air France","40.64","-73.779","567.04"
"191809-3f28e5a5467b49d2938637ab3981b518","YYC","san jose","SJO","1","true","2022-11-19 11:00:00","2022-11-21 11:00:00","0","LACSA","37.362","-121.929","280.17"
"192091-c31bcc00829a49a38b88238c32630c99","PNE","el paso","ELP","1","true","2022-11-16 15:00:00","2022-11-18 15:00:00","0","Southwest Airlines","31.849","-106.38","489.68"
"192217-765cf1aa616e49e3b92c7256ef5c76f7","RND","fresno","FAT","1","true","2022-11-23 07:00:00","2022-12-03 07:00:00","0","United Airlines","36.776","-119.718","409.18"
"192277-9f3b4f394fed49e8992475b9d2be7da1","IND","charlotte","CLT","1","true","2022-11-16 07:00:00","2022-11-20 07:00:00","0","American Airlines","35.214","-80.943","117.97"
"192316-01c1710531884316876a51f6050172a6","LGA","houston","HOU","1","true","2022-11-17 12:00:00","2022-11-25 12:00:00","1","AirTran Airways","29.607","-95.159","373.04"
"192712-ef8d827ff2dc4353ac0cbbc4f2fd6313","LGA","phoenix","PHX","1","true","2022-11-17 07:00:00","2022-11-23 07:00:00","0","American Airlines","33.535","-112.383","625.62"
"193079-f4b0d09beb884f7d917be2f2da0f02b3","LGA","toronto","YZD","1","true","2022-11-17 07:00:00","2022-11-19 07:00:00","1","United Airlines","43.862","-79.37","110.71"
"193424-713c108e633f4fd2a71d4739cff9c39e","LGB","new york","JFK","2","true","2023-02-03 13:00:00","2023-02-25 13:00:00","1","Allegiant Air","40.64","-73.779","1300.06"
"194032-725857b17219464cbec9e7a0e48a4e55","LAX","indianapolis","IND","2","true","2023-02-04 07:00:00","2023-02-17 07:00:00","1","Delta Air Lines","39.717","-86.294","1099.6"
"194258-26bfd12eb4f6454089af971086f7b6f2","LAX","louisville","LOU","1","true","2022-11-19 07:00:00","2022-11-22 07:00:00","1","Delta Air Lines","38.228","-85.664","521.52"
"194454-4650ebd8c62d4263aedb726c0ba374ca","YYC","chicago","UGN","1","true","2022-11-22 16:00:00","2022-11-26 16:00:00","1","Delta Air Lines","41.786","-87.752","385.41"
"194804-0af199a7f8dc45009458607e154dce49","BWI","san francisco","SFO","1","true","2022-11-18 14:00:00","2022-11-26 14:00:00","0","Delta Air Lines","37.619","-122.375","705.36"
"195148-5772406641e643bf98ba5e0c593ef834","SJC","milwaukee","MKE","1","true","2022-11-21 07:00:00","2022-11-22 07:00:00","1","AirTran Airways","42.947","-87.896","527.3"
"195164-f500bc0df250466bbd14671b96d5430f","LGA","baltimore","BWI","2","true","2022-11-20 07:00:00","2022-11-21 07:00:00","1","AirTran Airways","39.175","-76.668","106.85"
"195354-d843c436e23845b09aad16bc9c70806a","EWR","milwaukee","MKE","1","true","2022-11-18 07:00:00","2022-11-23 07:00:00","1","Southwest Airlines","42.947","-87.896","200.57"
"195518-d34f1dadc9ce417ba14d4abf2be99a9a","HOU","san francisco","SFO","1","false","2022-11-17 07:00:00","","0","Alaska Airlines","37.619","-122.375","236.06"
