"trip_id","hotel_name","nights","rooms","check_in_time","check_out_time","hotel_per_room_usd"
"472169-b9faac88fc034b6ab7e25e214ca4cd6e","Wyndham - memphis","30","1","2023-06-04 11:00:00","2023-07-04 11:00:00","128"
"472751-ab53522c38f548fb958fc1f0471ae5d6","Marriott  - chicago","9","1","2023-06-03 11:00:00","2023-06-12 11:00:00","491"
"472897-a5857070d7d748f19cb4faf160535686","Aman Resorts - baltimore","10","1","2023-06-04 09:42:46.89","2023-06-14 11:00:00","214"
"473038-bfb286f3383d4939ab17c3ea4474839f","InterContinental  - new york","5","1","2023-05-31 11:00:00","2023-06-05 11:00:00","63"
"473293-2a9f45940a84462bab35e0d6bd45b705","Banyan Tree  - san jose","6","2","2023-06-10 11:00:00","2023-06-16 11:00:00","147"
"473472-7b59ece6c85f43a595251c5af146a620","Four Seasons - houston","4","2","2023-06-19 11:00:00","2023-06-23 11:00:00","241"
"473698-3cc04b008ae044c1aedea9dd4a072495","Marriott  - austin","5","2","2023-06-10 11:00:00","2023-06-15 11:00:00","110"
"473953-3ea9cdf55542489b8a114057ebc89334","Hilton - istanbul","10","1","2023-10-16 23:13:22.08","2023-10-27 11:00:00","376"
"474189-c876f51f52874c58965d46182ee31346","Four Seasons - charlotte","6","1","2023-06-27 11:00:00","2023-07-03 11:00:00","75"
"474997-5dedeede7bb5404e983ff872c260a97b","Best Western - charlotte","2","1","2023-06-06 17:06:41.535","2023-06-09 11:00:00","87"
"476190-92c1c07226f3466bada50adbfb97eb5f","Aman Resorts - nashville","2","1","2023-06-02 12:36:28.62","2023-06-05 11:00:00","299"
"476287-4087015d4f3c4ef0b1f746c9950491b8","Crowne Plaza - phoenix","11","1","2023-05-29 11:00:00","2023-06-09 11:00:00","248"
"476504-191e6259b1214a6286e41f9d21bbd195","Accor - new york","1","1","2023-06-05 23:11:22.965","2023-06-07 11:00:00","208"
"476802-9cec113cec8746d9a8f4df30c9bd21bd","InterContinental  - el paso","0","1","2023-06-05 17:07:42.96","2023-06-06 11:00:00","158"
"476860-e82614ff9f8545309a0a3450b2906642","NH Hotel  - new york","5","1","2023-06-02 12:44:08.655","2023-06-08 11:00:00","208"
"476927-aeddc39c03264139b5ffdd096b0a9091","Conrad  - new york","3","3","2023-06-04 11:00:00","2023-06-07 11:00:00","54"
"477366-f2d1258c832345498f5121b5b19bfdca","Wyndham - edmonton","9","1","2023-06-02 11:00:00","2023-06-11 11:00:00","410"
"477819-82a4ce00e93c4ea0a819e4ca48ebdd17","Crowne Plaza - chicago","0","1","2023-06-08 21:03:08.64","2023-06-09 11:00:00","238"
"478099-e431c1b27e3d490288914cd8bf0dd031","Crowne Plaza - charlotte","7","1","2023-06-02 11:00:00","2023-06-09 11:00:00","67"
"478261-2ce444f8d6e942afbaaf9fdbc92ef288","Four Seasons - new york","2","1","2023-06-05 14:32:11.265","2023-06-08 11:00:00","147"
"478269-f16925a320bb4ce5ba9c466f5a71e004","Hyatt - baltimore","9","1","2023-06-12 11:00:00","2023-06-21 11:00:00","163"
"478345-45eaf01b5123438c810040a422632065","Accor - dallas","15","1","2023-06-07 11:00:00","2023-06-22 11:00:00","117"
"478474-b32006b697714b4c988121b5fe6aeab3","Aman Resorts - new york","14","1","2023-06-01 11:00:00","2023-06-15 11:00:00","354"
"478595-8b5b94d0351d4baab616ad41a38e1e05","Hilton - milwaukee","5","1","2023-06-07 09:57:41.58","2023-06-12 11:00:00","116"
"479019-cd85a6c3e37a4799bd980161e7534287","NH Hotel  - chicago","0","1","2023-06-06 12:30:52.155","2023-06-07 11:00:00","877"
"479051-91bda0e8404c480eb588ac13b5456434","Aman Resorts - new york","17","2","2023-06-06 11:00:00","2023-06-23 11:00:00","95"
"479745-341e472a1aad409baac4309225e7c982","Hyatt - san jose","5","2","2023-06-05 15:08:33.99","2023-06-11 11:00:00","59"
"480774-75751b8855074d31af67dd8580614f0b","Best Western - winnipeg","4","1","2023-06-01 11:00:00","2023-06-05 11:00:00","123"
"480949-9a07a16ff9894a859d7edb74974b7f51","Accor - toronto","12","1","2023-06-02 11:00:00","2023-06-14 11:00:00","136"
"481193-9b82e3e45da24488a62806a9148ed9aa","Banyan Tree  - chicago","0","1","2023-06-04 16:03:08.64","2023-06-05 11:00:00","289"
"481758-20b5064befbc4b3abb7971ad15e22948","Conrad  - dallas","2","1","2023-06-10 09:28:57.72","2023-06-12 11:00:00","136"
"481843-355b547034644aeb8332a7f9c2c1e1d4","Marriott  - fukuoka","10","1","2023-11-13 10:25:19.785","2023-11-23 11:00:00","150"
"481904-1edab7c7db7244f1988b2ad305f5380b","Wyndham - hamilton","-1","1","2023-06-05 11:20:09.195","2023-06-04 11:00:00","67"
"482619-45dc11145af2401bbc2569a273a1d030","Rosewood - vancouver","0","1","2023-06-05 11:28:32.745","2023-06-05 11:00:00","214"
"483308-6b7f860894454b55aa6531ce7c9c01ac","Best Western - houston","1","1","2023-06-11 13:37:39.495","2023-06-13 11:00:00","108"
"483318-10c60f369f9a48a7b93aa6b648fbae2e","Conrad  - los angeles","2","1","2023-06-07 20:46:36.255","2023-06-10 11:00:00","260"
"483331-6b0748ff6ac64307b6fbfab4be4c3ce0","Banyan Tree  - chicago","7","2","2023-06-10 11:00:00","2023-06-17 11:00:00","45"
"483728-838eee90e54147bd81c08255b495d248","Radisson  - dallas","1","1","2023-06-03 10:39:13.815","2023-06-04 11:00:00","51"
"483756-351665eee9c4435297973b76e3b7980a","Aman Resorts - new york","1","1","2023-06-04 20:52:12.585","2023-06-06 11:00:00","120"
"483764-acc413599f7544069b2e1f6facefab7d","Shangri-La - montreal","7","2","2023-06-19 11:00:00","2023-06-26 11:00:00","61"
"483915-223f6b30bc5e4e7b9e07a3435db2b8f2","Radisson  - new york","8","1","2023-06-08 20:49:54.57","2023-06-17 11:00:00","148"
"484139-67de09a73c9a4f759823609d74695abc","Aman Resorts - new york","1","1","2023-06-06 21:03:24.75","2023-06-08 11:00:00","193"
"485376-337206367c3a4ad59fdb216a4ccbdbc3","Accor - las vegas","3","1","2023-06-04 10:28:30.09","2023-06-07 11:00:00","219"
"486349-84bfacba7d1a4664b56a962cab0f1418","Rosewood - las vegas","1","3","2023-05-31 12:22:07.05","2023-06-02 11:00:00","134"
"486671-0701e2caaff748cfa64cb87190209cd3","Best Western - los angeles","3","1","2023-06-02 14:42:22.545","2023-06-06 11:00:00","101"
"486907-0755254549654643b5cd47419477b1ed","Rosewood - los angeles","1","1","2023-06-04 21:58:03.945","2023-06-06 11:00:00","177"
"487057-a4dd31ed2e674741890f725f8115e790","Best Western - fort worth","9","1","2023-06-04 11:16:26.805","2023-06-13 11:00:00","162"
"487151-83fc0ab77a4147c19298f101e7e79036","Wyndham - new york","3","1","2023-06-05 22:58:03.945","2023-06-09 11:00:00","104"
"487173-bd3b2c35731f4f0eb4365a200330f0e5","InterContinental  - new york","3","1","2023-06-08 16:09:06.435","2023-06-12 11:00:00","411"
"487245-e6fe650678a140368b1be71719368ac3","Four Seasons - detroit","7","1","2023-06-04 11:00:00","2023-06-11 11:00:00","245"
"487266-16e4e9e851e04ce1b194afc630c4743f","Shangri-La - detroit","2","1","2023-06-05 11:58:33.87","2023-06-07 11:00:00","206"
"487622-49ef8cb5381e494da5d1c97ae17d2750","Hyatt - jacksonville","2","1","2023-05-31 11:00:00","2023-06-02 11:00:00","51"
"487888-33f3b0d91ac34da4aa895b402999ade4","Accor - new york","4","1","2023-06-02 17:29:29.535","2023-06-07 11:00:00","333"
"488278-5aada7c63d344257b0caf03600fd20ad","Conrad  - tucson","2","2","2023-05-30 11:00:00","2023-06-01 11:00:00","67"
"488353-f20fbea6eebe44dc9f3e9499f576b8d5","Choice Hotels - new york","9","1","2023-05-31 11:00:00","2023-06-09 11:00:00","131"
"488735-8371fff073be40d0912067b0dca60ab0","Hilton - nashville","4","1","2023-06-03 09:59:33.045","2023-06-07 11:00:00","128"
"489118-9bb9f418c23145a285a3c52afaf41cc9","Fairmont - indianapolis","2","1","2023-06-06 14:44:40.065","2023-06-09 11:00:00","167"
"489292-b9ddf492b4a0486597347f4e35c387ee","Banyan Tree  - nashville","5","1","2023-06-04 18:18:47.745","2023-06-10 11:00:00","100"
"489524-a796bbdd8f0845b89ca6b11e28524cd9","Hilton - houston","1","2","2023-06-07 11:39:58.68","2023-06-08 11:00:00","178"
"489723-aa4e048a8e6f403eb70f1f5f4392a238","Marriott  - new york","2","1","2023-06-08 14:28:04.89","2023-06-11 11:00:00","92"
"490197-3c2542699df04ad795535ceb2dfeccb7","Crowne Plaza - chicago","14","1","2023-06-03 11:00:00","2023-06-17 11:00:00","90"
"490216-5edb1ac76f1e425199c17cbf4a039432","Choice Hotels - tucson","1","1","2023-06-03 16:35:11.985","2023-06-05 11:00:00","188"
"490610-233fa4477ec94526880e9dfa9a5489d0","Crowne Plaza - baltimore","1","1","2023-06-03 09:13:03.405","2023-06-04 11:00:00","138"
"490895-734f512a5a98422d824d88033ade7c8a","Banyan Tree  - edmonton","6","1","2023-06-05 13:41:47.13","2023-06-12 11:00:00","52"
"491141-489288ef4b6c4e9995b651a6e4077f45","NH Hotel  - los angeles","2","1","2023-06-03 19:39:46.53","2023-06-06 11:00:00","202"
"492188-cec8be288f1b44c0b1b289304553d59f","Hilton - phoenix","3","2","2023-06-01 10:48:26.505","2023-06-04 11:00:00","67"
"492415-d67bbca10b7443d0a2b20454c9636a84","Wyndham - houston","1","1","2023-06-07 11:50:56.67","2023-06-08 11:00:00","189"
"492765-1823bb156c544579922b3daa35ff1e02","Shangri-La - indianapolis","4","3","2023-06-02 12:20:12.48","2023-06-07 11:00:00","107"
"493310-8204db701af349fd950e637d24655a41","Conrad  - montreal","1","1","2023-06-02 10:38:13.695","2023-06-03 11:00:00","185"
"493409-437b41e83fd9464bba77b4074b3d1219","Four Seasons - chicago","0","2","2023-06-04 15:47:43.71","2023-06-05 11:00:00","135"
"494713-7c8aea7731064731a59a35e624d7ff4a","Conrad  - phoenix","7","1","2023-06-02 13:20:46.995","2023-06-10 11:00:00","225"
"494901-7baa6bfb8edb4958856154772b81b7d4","NH Hotel  - denver","2","1","2023-06-05 11:49:10.695","2023-06-07 11:00:00","178"
"495197-680767aa140b47889fc4ed0f9efc42ac","Hilton - charlotte","1","1","2023-06-03 10:18:34.83","2023-06-04 11:00:00","155"
"495706-f9348af0435744f0953dc28e1bda9e7d","NH Hotel  - phoenix","1","1","2023-06-01 21:20:46.995","2023-06-03 11:00:00","189"
"496345-fba386cce3da4eaa9f715facc85aafb0","Hyatt - san antonio","2","1","2023-06-06 10:32:49.245","2023-06-08 11:00:00","87"
"497126-08fd66dd694f41f4871c1126b1b915f2","Fairmont - chicago","4","1","2023-06-01 10:27:17.775","2023-06-05 11:00:00","450"
"497562-040434aa87e34a25b5147a53ec44727d","Choice Hotels - tucson","0","1","2023-06-05 12:58:12.63","2023-06-06 11:00:00","148"
"497664-6f9346284509441ab146561e1bd54800","Hyatt - el paso","5","1","2023-06-15 11:00:00","2023-06-20 11:00:00","543"
"498183-f831178e17da4e8296de52e5c6dc035c","Banyan Tree  - new york","1","1","2023-06-07 18:40:15.87","2023-06-09 11:00:00","98"
"498232-8677e4871f8f40a88ab57ef47e32829c","Crowne Plaza - philadelphia","1","1","2023-06-04 14:10:51.915","2023-06-06 11:00:00","97"
"498514-c449bee4eda94547b03c2e37f9df8145","Radisson  - new york","1","1","2023-06-03 19:56:51.99","2023-06-05 11:00:00","41"
"498714-5e00c8d012074e00a919e8a18d4fc5a9","Fairmont - vancouver","2","1","2023-06-01 17:30:51.66","2023-06-04 11:00:00","103"
"499198-02c1e7a23ac548c08d65f6b6f529ca3d","Four Seasons - philadelphia","2","1","2023-06-03 11:11:31.2","2023-06-05 11:00:00","139"
"499359-d72da4d0785d475dbcb0c556e01e47bb","Starwood  - jacksonville","2","1","2023-06-11 15:11:51.54","2023-06-14 11:00:00","180"
"499593-4ef9138006d646c6a9263f9307b24812","Radisson  - los angeles","1","1","2023-06-02 19:37:34.365","2023-06-04 11:00:00","204"
"499660-266077a21d564625a034b2d3912c447f","Accor - columbus","3","1","2023-06-04 14:48:55.26","2023-06-08 11:00:00","380"
"499829-087373557578450585566488e17c3f8a","Banyan Tree  - toronto","3","1","2023-06-06 16:43:43.365","2023-06-10 11:00:00","160"
"499844-88326be0783546308a1653d909b4d561","Hilton - dallas","1","1","2023-06-07 11:46:41.16","2023-06-08 11:00:00","187"
"499865-27dfabd21fa540b897fdbd5f707000fa","Best Western - philadelphia","5","1","2023-06-01 18:43:44.175","2023-06-07 11:00:00","89"
"500114-c03675bb7ead40dbb35aa84ac99ac811","Marriott  - new york","3","1","2023-06-07 13:58:03.945","2023-06-11 11:00:00","74"
"500807-0393e7706fd04be797f27fc23f642efc","Extended Stay  - hong kong","10","3","2024-04-01 09:55:54.75","2024-04-11 11:00:00","126"
"500913-9de36849647245aead5027fcdcdbf3ca","Best Western - tucson","0","1","2023-06-05 17:16:17.22","2023-06-06 11:00:00","183"
"501217-ee798bf8f2ea44a2b6208a3922bc6b29","Rosewood - portland","3","4","2023-06-10 19:57:35.73","2023-06-14 11:00:00","174"
"501466-1d8643d4148f43c897d23408c223f3b8","Choice Hotels - new york","14","1","2023-06-11 13:10:12.72","2023-06-26 11:00:00","69"
"501871-ad8cc8c7ba9f4370a41a866155011032","Starwood  - memphis","10","1","2023-06-06 13:06:45.135","2023-06-17 11:00:00","81"
"501908-f804ce45b3e049cebb010f1b34d83dbb","Crowne Plaza - oklahoma city","1","1","2023-06-05 16:14:07.98","2023-06-07 11:00:00","95"
"502116-3c2b9231a85840029e54d80f76c6ecb0","NH Hotel  - san diego","9","2","2023-05-29 11:00:00","2023-06-07 11:00:00","115"
"502417-ef2ce5362ea34a5dac09b67356505103","Rosewood - san diego","13","1","2023-06-26 11:00:00","2023-07-09 11:00:00","132"
"502553-1d7b9c3fbc644ca3ad471c64cd5c87b8","Choice Hotels - oklahoma city","4","1","2023-06-06 16:29:10.455","2023-06-11 11:00:00","213"
"502908-22ef4af6a8004522b50b09595787a1e7","Marriott  - columbus","2","1","2023-06-08 19:04:49.125","2023-06-11 11:00:00","190"
"503085-822ffc416435450da90b3f477741e11e","Wyndham - chicago","5","1","2023-06-02 14:21:26.415","2023-06-08 11:00:00","74"
"503216-55a47d94d8d64a56b1a1b58ba0af3d4b","Hilton - san diego","1","1","2023-06-06 17:54:16.56","2023-06-08 11:00:00","322"
"503979-0398071762e348d6b7d28a4e7c9ca69f","Rosewood - austin","0","1","2023-06-07 11:08:27.195","2023-06-07 11:00:00","170"
"504046-61501b797af34f2da56f1fc84a88f17a","Accor - nashville","2","1","2023-06-07 16:24:07.47","2023-06-10 11:00:00","226"
"504393-293c504cb3144b05a69679ca6587fd19","Aman Resorts - detroit","3","1","2023-06-13 17:30:26.73","2023-06-17 11:00:00","111"
"504487-22c35d57042549deb7e55cdbfaddd63a","Fairmont - phoenix","5","2","2023-06-07 11:00:00","2023-06-12 11:00:00","185"
"505428-41fd68493e674d58936930522e029e0c","Fairmont - philadelphia","2","1","2023-06-03 09:11:17.745","2023-06-05 11:00:00","193"
"505642-9c18029500dc4d038bbfa6069551559f","Best Western - houston","3","2","2023-06-05 15:54:08.685","2023-06-09 11:00:00","250"
"505813-4c540f0eed1a4515beb30058cf3915d7","Marriott  - chicago","7","1","2023-06-06 11:00:00","2023-06-13 11:00:00","142"
"505849-081a7a964914466c9ea8e147252fe839","Banyan Tree  - detroit","3","1","2023-06-08 09:30:17.145","2023-06-11 11:00:00","106"
"506382-3e61c0e8902449caac0d212f98ec42e5","Choice Hotels - jacksonville","1","1","2023-06-07 14:02:53.025","2023-06-09 11:00:00","69"
"506720-01c6312f4d1f49bf874d91ba428bbdcc","Radisson  - los angeles","2","1","2023-06-03 09:44:36.285","2023-06-05 11:00:00","361"
"506834-5a18085eae7844fb941fdb9c3818bdaa","Hilton - new york","2","1","2023-06-04 17:40:05.25","2023-06-07 11:00:00","193"
"506911-dc7721a053ad4e6ebb486b2b2b858891","Radisson  - calgary","2","1","2023-06-02 11:25:39.495","2023-06-04 11:00:00","105"
"507539-805681b865b342a09a15acd9ac3dd45b","Banyan Tree  - chicago","1","4","2023-06-07 16:27:17.775","2023-06-09 11:00:00","147"
"508280-e66118c7a7214017a0fa17e39682a612","Four Seasons - seattle","1","1","2023-06-11 17:48:43.245","2023-06-13 11:00:00","183"
"508534-6965f82ef0044cc1988c703216f9087e","Starwood  - new york","5","2","2023-06-04 10:29:44.52","2023-06-09 11:00:00","211"
"508675-9774d493ed6b41f7bd1bca14df728891","Rosewood - portland","1","4","2023-06-05 13:54:23.85","2023-06-07 11:00:00","237"
"508838-3b93b91f3dc647428d6b4031432a0698","Fairmont - ottawa","2","1","2023-06-08 18:54:32.31","2023-06-11 11:00:00","130"
"508949-a9a4ba9e7db5415fb08350120509d41f","Conrad  - new york","1","1","2023-06-03 12:14:40.38","2023-06-05 11:00:00","181"
"509135-ac581cbc9646494288052da32b844d73","Four Seasons - new york","2","1","2023-06-04 09:58:37.965","2023-06-06 11:00:00","130"
"509550-fff5c4c1a17d4a3585b0b65438f8613b","Hyatt - houston","1","1","2023-06-04 09:58:11.145","2023-06-05 11:00:00","88"
"509607-b3137901f6ad4a03a34acf645eb07a5c","Best Western - phoenix","5","1","2023-06-02 13:05:35.52","2023-06-08 11:00:00","270"
"509681-960c0aaf07f6467f9a3f01292a8cb091","Accor - columbus","6","1","2023-06-08 11:39:46.125","2023-06-14 11:00:00","295"
"510513-389610dcb9c84fba9ac7bfedb94c0520","Four Seasons - new york","3","1","2023-06-03 15:58:03.945","2023-06-07 11:00:00","75"
"510734-9c5a2cd7e5db4a6381dcc93b0531cae7","Wyndham - austin","18","2","2023-06-04 11:00:00","2023-06-22 11:00:00","185"
"510805-8a0697fcae014f6b88b474dcf3343c2e","NH Hotel  - los angeles","4","1","2023-06-07 11:00:00","2023-06-11 11:00:00","131"
"510898-dbac4975037f406691629f5ce76b6c3c","Marriott  - san francisco","8","2","2023-06-03 11:00:00","2023-06-11 11:00:00","87"
"511915-a143d2a6f1184dbb95dcda06d0455630","Hyatt - san antonio","12","1","2023-06-11 11:00:00","2023-06-23 11:00:00","258"
"512600-5980af4cceda47ebb0dd63d5b756767b","Extended Stay  - milwaukee","2","1","2023-06-06 09:28:44.58","2023-06-08 11:00:00","144"
"513179-54e06ca05f664d5f8f4572edbd73e074","NH Hotel  - philadelphia","4","3","2023-05-30 11:00:00","2023-06-03 11:00:00","117"
"513451-2454b610e6e84b0dbc4250f58c8e8044","Starwood  - los angeles","5","2","2023-06-05 11:00:00","2023-06-10 11:00:00","168"
"513580-4bddce69d8f84615abde469b34a73773","Crowne Plaza - fort worth","1","1","2023-06-04 11:25:56.775","2023-06-05 11:00:00","79"
"513974-8423ae3062c54f28b5a2bd732cb1265a","Best Western - hamilton","12","1","2023-06-09 11:00:00","2023-06-21 11:00:00","93"
"514024-321c63115fc54b09ad5e98f129929e87","Accor - chicago","9","1","2023-06-02 11:00:00","2023-06-11 11:00:00","146"
"514182-1ecebfb2721d4f75afe8a8d63e369c20","InterContinental  - chicago","1","1","2023-06-01 17:28:10.335","2023-06-03 11:00:00","90"
"514364-8c328ae948ca4bd88a33530168e4baa6","Accor - geneva","15","1","2023-10-16 18:53:18.06","2023-11-01 11:00:00","226"
"514997-3f91fd3a8fac47c9b4f70e223ad51fd1","Conrad  - new york","3","1","2023-06-08 13:50:51.36","2023-06-12 11:00:00","75"
"515088-2c609787f2c64308a0c05a7128380653","Extended Stay  - new york","5","1","2023-06-08 17:22:30.72","2023-06-14 11:00:00","266"
"515436-0cf798d24c12449db7196dd059dd0458","Aman Resorts - san antonio","4","1","2023-05-31 11:00:00","2023-06-04 11:00:00","217"
"515673-4e27194b1ea64bae9fd472248715deed","Choice Hotels - new york","5","1","2023-06-04 15:51:56.97","2023-06-10 11:00:00","191"
"516713-d645073c7f78488e99fd3426c834601e","Rosewood - houston","2","1","2023-06-05 19:41:44.61","2023-06-08 11:00:00","206"
"517159-d3edb9aa59de4d01a4bddb15468e41df","Hilton - san jose","17","2","2023-06-05 11:00:00","2023-06-22 11:00:00","273"
"517270-5c22fab21992406ca417955492b0c0e5","Aman Resorts - san diego","7","1","2023-06-09 11:00:00","2023-06-16 11:00:00","89"
"517700-0839b19c09404a99bdd2abed6d774012","NH Hotel  - edmonton","5","1","2023-06-02 21:19:42.69","2023-06-08 11:00:00","113"
"517986-c81b66c76fe54e9bac61417b6599c965","Four Seasons - san jose","1","1","2023-06-01 20:21:29.34","2023-06-03 11:00:00","239"
"518118-22af6844c8764c9aabd7c56d9501042e","NH Hotel  - hamilton","3","2","2023-06-12 11:00:00","2023-06-15 11:00:00","131"
"518907-e2bce40e3f784468a1120478b63fad5f","Fairmont - seattle","5","1","2023-06-01 16:34:25.635","2023-06-07 11:00:00","139"
"519402-60cd56eb323c4ca19a9debe51750bbed","Conrad  - indianapolis","3","1","2023-06-03 15:30:04.23","2023-06-07 11:00:00","176"
"519426-5a21bb4205124ac89d7d9baa1807a3f6","Radisson  - indianapolis","0","1","2023-06-01 16:21:54.18","2023-06-02 11:00:00","102"
"519478-59c3fba2f426478594c237599d401deb","Rosewood - toronto","2","1","2023-06-06 13:12:49.365","2023-06-09 11:00:00","202"
"519916-cb9ac1f5c7e5464bbc8443a104da6b12","Shangri-La - winnipeg","5","1","2023-06-05 19:42:33.075","2023-06-11 11:00:00","210"
"520535-8faabe2015754c00b4dfd2bf5dc5365f","Marriott  - new york","2","1","2023-06-02 18:55:02.415","2023-06-05 11:00:00","231"
"520566-0e31f08eb7134cafbb6fcea93198366e","Wyndham - los angeles","1","1","2023-06-03 11:26:36.15","2023-06-04 11:00:00","79"
"520748-c80497bdce0347b9a8ef0ff13b80552c","Fairmont - fresno","1","1","2023-06-06 10:31:04.89","2023-06-07 11:00:00","48"
"521138-ac3e4c2b7fdd4124a4a037facd2b50eb","Shangri-La - toronto","4","1","2023-06-03 10:42:32.58","2023-06-07 11:00:00","101"
"521364-e23b49c6fb0642d0a12270517d7ecbe1","Rosewood - fresno","3","1","2023-06-04 17:39:32.985","2023-06-08 11:00:00","193"
"521453-d11c883f18d341089058f4c92ff8c383","Aman Resorts - los angeles","10","1","2023-06-01 11:00:00","2023-06-11 11:00:00","110"
"521857-f94d82091a4e463281fdba1acbcd4ef4","InterContinental  - oklahoma city","0","1","2023-06-04 11:27:28.035","2023-06-04 11:00:00","363"
"522995-bcaa29f1017a4594b7f96e09496db537","Shangri-La - new york","2","2","2023-06-04 12:01:15.015","2023-06-07 11:00:00","70"
"523123-5026ae9e20a04720bcde5a0506d2834d","Shangri-La - fresno","0","1","2023-06-07 13:20:36.24","2023-06-08 11:00:00","66"
"523215-9d2e8749c40f40c2a73a6cf819c52272","Conrad  - columbus","5","1","2023-06-10 12:21:11.25","2023-06-16 11:00:00","43"
"523248-55358902232248eb856f9fe8325d5f71","Choice Hotels - houston","7","1","2023-05-30 11:00:00","2023-06-06 11:00:00","134"
"523571-ee4b6a60a6d94fcc8020211cb9630f28","Four Seasons - oklahoma city","0","1","2023-06-01 16:59:40.29","2023-06-02 11:00:00","232"
"523993-1d0dfbf3e2054168a881b7d8406cdabe","Starwood  - phoenix","2","1","2023-06-05 14:56:45.96","2023-06-08 11:00:00","120"
"524092-635e34375a114e65a93b7ed059b63fe6","Banyan Tree  - hamilton","1","1","2023-06-03 20:09:36.855","2023-06-05 11:00:00","182"
"524433-612e7853313a4a5c92ae9c380c6bdfc0","Extended Stay  - los angeles","5","1","2023-06-06 11:00:00","2023-06-11 11:00:00","190"
"524648-8a5c46b1b6124a3b87b00ab4b15cf366","Extended Stay  - new york","0","1","2023-06-09 17:28:04.89","2023-06-10 11:00:00","130"
"524685-9d8e65954c3645069871b17557e64014","Hyatt - new york","2","1","2023-06-02 17:51:22.5","2023-06-05 11:00:00","82"
"524722-02820588947b4f03b73555aeca04491b","Banyan Tree  - chicago","3","1","2023-06-03 18:35:47.805","2023-06-07 11:00:00","114"
"524840-1e9cd0068c2143c3861ca6977e54967a","Marriott  - new york","10","1","2023-11-13 13:19:14.88","2023-11-24 11:00:00","335"
"524888-f7f41ca4cbc047f78ef5dc5888adc23c","Radisson  - new york","6","2","2023-06-04 12:27:28.665","2023-06-11 11:00:00","82"
"525113-fe4a9786c02042fa9d54d95630221283","Accor - phoenix","5","1","2023-06-03 12:13:19.74","2023-06-09 11:00:00","711"
"525198-d7535ab18f764aa18b8ad7beca6dbe11","Accor - milwaukee","2","1","2023-06-03 13:04:35.04","2023-06-06 11:00:00","68"
"525626-161b58021ef341468041426b0fa2da60","Rosewood - los angeles","4","1","2023-06-10 11:00:00","2023-06-14 11:00:00","28"
"526719-ef9646ada92d48d895bc245b655fa509","Starwood  - oklahoma city","3","1","2023-06-06 17:45:35.055","2023-06-10 11:00:00","121"
"527412-794a2f81aa124e8dbad492145b998436","Rosewood - denver","2","1","2023-06-07 09:08:46.545","2023-06-09 11:00:00","121"
"527939-f9b43e5431a24ea981a65697e6794595","Four Seasons - phoenix","2","1","2023-06-04 18:24:44.1","2023-06-07 11:00:00","207"
"528082-6f865d2aa4f34c5794e754e65b6fc733","Banyan Tree  - san antonio","6","1","2023-06-03 11:00:00","2023-06-09 11:00:00","88"
"528086-e7d6e635a61345cd97cdd8da909145c2","Hyatt - phoenix","2","1","2023-06-05 18:24:22.32","2023-06-08 11:00:00","55"
"528428-27279a3510d24a079aaf4a4cdd883511","InterContinental  - oklahoma city","2","1","2023-06-06 11:22:57.855","2023-06-08 11:00:00","60"
"528691-45a7185732334c1ab1f54fff7a424d26","NH Hotel  - new york","8","1","2023-06-05 16:36:20.07","2023-06-14 11:00:00","493"
"528882-5c384a9050404b109486b7f6a9b045d4","Hyatt - seattle","3","1","2023-06-10 20:43:27.165","2023-06-14 11:00:00","83"
"529144-b05762dabcd04055bd25bef3697dd8ba","Best Western - san jose","0","1","2023-06-05 15:55:12.585","2023-06-06 11:00:00","289"
"529622-35b38ccf03d14ffca92a9d40a1d8b0fe","Radisson  - new york","8","1","2023-06-04 11:00:00","2023-06-12 11:00:00","308"
"529706-37e1aa794702458096cbc2e085714d68","Starwood  - calgary","0","1","2023-06-05 15:04:39.18","2023-06-06 11:00:00","288"
"529828-b5b9a96c73c7485282ba7312ebaecb97","Starwood  - san francisco","0","1","2023-06-03 14:05:41.37","2023-06-04 11:00:00","133"
"530114-fa20ca8ea3c44aad9d9c405f87125077","Marriott  - winnipeg","6","1","2023-07-02 11:00:00","2023-07-08 11:00:00","232"
"530384-5c458dac21ca4887b26838f45c0d2fca","Extended Stay  - san antonio","-1","1","2023-06-04 12:10:12.72","2023-06-04 11:00:00","145"
"530440-9363183a81574319bfb3472c783a6692","Banyan Tree  - vancouver","1","3","2023-06-06 17:40:29.595","2023-06-08 11:00:00","188"
"530849-917307935e1445d1866e1bf37c3d42e6","Conrad  - boston","1","1","2023-06-07 19:13:53.22","2023-06-09 11:00:00","194"
"530909-45a12481989b43769edf5ed8767ef62c","Accor - portland","3","1","2023-06-08 12:57:13.725","2023-06-12 11:00:00","260"
"531224-820f577181b845e39f992ba0ed19b65c","Hilton - new york","17","1","2023-06-06 11:00:00","2023-06-23 11:00:00","99"
"532020-11ddc296b78b4a9594b9663e330a7574","Banyan Tree  - new york","1","1","2023-06-10 18:57:17.775","2023-06-12 11:00:00","82"
"532148-dfd77ae38d0644669a6c44ab6df2cdd2","Radisson  - los angeles","3","1","2023-06-05 11:39:46.53","2023-06-08 11:00:00","143"
"532355-df77a8af0a6040e39171739e8829f223","Radisson  - san francisco","16","1","2023-06-03 11:00:00","2023-06-19 11:00:00","68"
