"session_id","user_id","trip_id","session_start","session_end","flight_discount","hotel_discount","flight_discount_amount","hotel_discount_amount","flight_booked","hotel_booked","page_clicks","cancellation"
"438523-c092eaf07cd44c07911c6eb7469c1adf","438523","","2023-03-10 21:50:00","2023-03-10 21:50:40","false","false","","","false","false","5","false"
"438595-5ae6544ca92a47e99933881639c38727","438595","","2023-03-10 20:06:00","2023-03-10 20:07:03","false","false","","","false","false","8","false"
"438604-93138b7ad27648dba534d82e2ae7b1b1","438604","438604-4493542d8fb3458a8df3d18cad991c47","2023-03-10 13:51:00","2023-03-10 13:53:02","false","false","","","true","true","16","false"
"438670-2bb90646037e458d924fedbd93608313","438670","438670-f9bd8b98587c46e5abc624ba5bdfe190","2023-03-10 20:16:00","2023-03-10 20:19:10","false","false","","","true","true","26","false"
"438687-34b0efd0ea37413ebe71e9075128f772","438687","438687-27dcd58d84714d5891af355786cee644","2023-03-10 01:12:00","2023-03-10 01:15:13","true","false","0.15","","true","true","26","false"
"438715-412a264587d54ade9c453e5d2b6468ba","438715","","2023-03-10 16:22:00","2023-03-10 16:22:36","false","false","","","false","false","5","false"
"438730-7be4e25d9183480daab0f592c2366b2b","438730","438730-d1b78de31d864a00a2809680b31db175","2023-03-10 13:49:00","2023-03-10 13:51:43","false","false","","","true","true","22","false"
"438749-8e2ed82e172743c18aad737140e81787","438749","","2023-03-10 17:54:00","2023-03-10 17:54:29","false","false","","","false","false","4","false"
"438966-3d8a48d9e1f54f7392ed8ea2df76b1ab","438966","","2023-03-10 20:37:00","2023-03-10 20:37:52","false","false","","","false","false","7","false"
"438969-465b7cf88b954e19abe839be0587368a","438969","","2023-03-10 10:50:00","2023-03-10 10:51:14","false","false","","","false","false","10","false"
"438988-21cfd1d63d104534905160ca11f3db07","438988","","2023-03-10 21:10:00","2023-03-10 21:10:16","false","false","","","false","false","2","false"
"439054-03843530e5384cf0b98bc890602f63e9","439054","439054-ca85b4b66fe947d7af68a1c1d7eaf4d2","2023-03-10 18:02:00","2023-03-10 18:04:21","false","false","","","true","false","19","false"
"439057-ef57a4a53df2461cb98949f3f15966dd","439057","","2023-03-10 20:26:00","2023-03-10 20:26:21","false","false","","","false","false","3","false"
"439173-e801f7b595ad4579bd5deffefce7d796","439173","439173-43d35e5cf1a4493296cba113d2145990","2023-03-10 19:23:00","2023-03-10 19:25:09","false","false","","","true","true","17","false"
"439233-b2b925a2786a4c04a1a6e4338775c21e","439233","439233-2bca205aaaa04fa2812ebc7f2f21dd15","2023-03-10 17:51:00","2023-03-10 17:53:37","false","true","","0.1","true","true","21","false"
"439234-5a509917004e4a689e86e183c7c41129","439234","439234-8afe0bc9de9f40198db3d5b7f619381a","2023-03-10 07:10:00","2023-03-10 07:14:22","false","false","","","true","true","36","false"
"439263-a833bf875155483eb13753957f05fdde","439263","","2023-03-10 21:18:00","2023-03-10 21:18:29","false","false","","","false","false","4","false"
"439301-905530657c874d15bbca676f49c4b4c1","439301","","2023-03-10 17:08:00","2023-03-10 17:08:36","false","false","","","false","false","5","false"
"439405-3919ba871c6346c098f11c70b0cd5290","439405","439405-62570054ae364d8e99a9be39e2c87f8d","2023-03-10 20:17:00","2023-03-10 20:20:44","true","true","0.15","0.1","true","true","31","false"
"439597-8d9fd27355b341be84add45f6752c066","439597","","2023-03-10 18:26:00","2023-03-10 18:28:06","false","false","","","false","false","17","false"
"439727-cd9a1362aed94bbba29405d26cd00731","439727","","2023-03-10 21:24:00","2023-03-10 21:24:57","true","false","0.1","","false","false","8","false"
"439835-1cce8c77ec544b9cae38d09e0f04150d","439835","","2023-03-10 12:15:00","2023-03-10 12:15:37","false","false","","","false","false","5","false"
"439841-0ff800691fd0429fb3570bd7e00ce16b","439841","439841-f27589209ff74b4fb445030a1db2de56","2023-03-10 13:38:00","2023-03-10 13:50:13","false","false","","","true","false","99","false"
"439876-cca77d2e20b642819097099d5e050f2a","439876","439876-8e45e4278a61422c82baf6c0ae391fa8","2023-03-10 21:57:00","2023-03-10 21:59:31","true","false","0.1","","true","true","20","false"
"439983-6a9b525e27b34ae89729693bfdb1376b","439983","","2023-03-10 16:44:00","2023-03-10 16:44:58","false","false","","","false","false","8","false"
"440037-4c51c21a07cd4b22aef5a0856e6adf15","440037","","2023-03-10 11:28:00","2023-03-10 11:28:47","false","false","","","false","false","6","false"
"440040-a2c7bcd393fc4f0aab79f15a4683d44d","440040","440040-bb3943729ace4cb1a5d62515ddff7d5f","2023-03-10 12:55:00","2023-03-10 12:57:39","false","false","","","true","true","22","false"
"440078-5ed4ff58e85a4fe6ba04d68b2119fe04","440078","","2023-03-10 23:23:00","2023-03-10 23:24:07","true","false","0.15","","false","false","9","false"
"440113-1bb71647580f44539b4bdc8318a0bd59","440113","","2023-03-10 08:37:00","2023-03-10 08:38:03","false","true","","0.15","false","false","8","false"
"440166-07bf7aa8f8c746bcb993416640ff6123","440166","440166-967a794a80a54f94b660ed7a3cd67909","2023-03-10 16:22:00","2023-03-10 16:23:21","false","true","","0.25","false","true","11","false"
"440286-8a7009e89cc04e49ba3c0bcc06eff437","440286","","2023-03-10 08:04:00","2023-03-10 08:04:38","false","false","","","false","false","5","false"
"440302-3f8015ebab324ade917eb4ebe1c286fb","440302","440302-b12161b99e2d4607b455a343e627d746","2023-03-10 12:28:00","2023-03-10 12:31:50","false","false","","","true","true","31","false"
"443029-0cbbc4464b424b829d8b72e8815da870","443029","","2023-03-10 21:08:00","2023-03-10 21:08:44","false","false","","","false","false","6","false"
"440321-041e05698888453e80caef5a7e414558","440321","440321-d2839aef964f4170a0dd62c6faa03571","2023-03-10 13:32:00","2023-03-10 13:33:44","true","false","0.05","","true","false","14","false"
"440389-fbe1455b570e412381792acb556c872c","440389","440389-91a63c1c103148ccae2c82133c138df5","2023-03-10 18:47:00","2023-03-10 18:49:19","false","false","","","true","true","18","false"
"440443-e44181b2872244688ed2f19387921f09","440443","440443-206a8576a4374469bffe5153a6802225","2023-03-10 08:28:00","2023-03-10 08:31:17","false","false","","","true","true","26","false"
"440471-b7f4d2a0fad44d7fb1217cd57fb054d5","440471","440471-c238fb6fa2a34acb85d9b9b4e588ea00","2023-03-10 20:36:00","2023-03-10 20:38:33","false","false","","","true","true","20","false"
"440545-b8854fcdf22545b6a591f7427225211c","440545","","2023-03-10 14:11:00","2023-03-10 14:13:12","false","false","","","false","false","18","false"
"440625-a723b39306d6487896a0a2891292b26d","440625","","2023-03-10 15:03:00","2023-03-10 15:04:48","false","false","","","false","false","14","false"
"440747-0013b10881dd4f7cbdbaecc985f6aeb6","440747","440747-1bf648900e964f18b6849c5d5b30a030","2023-03-10 17:15:00","2023-03-10 17:18:05","false","false","","","true","true","25","false"
"440759-bd98fddbe9ef4356bdb9b0c6e2e45bea","440759","","2023-03-10 19:07:00","2023-03-10 19:08:36","false","false","","","false","false","13","false"
"440787-ca644b588a724c8883bf6744121ac614","440787","440787-05db78ad0790493ebd364f37490a285b","2023-03-10 13:35:00","2023-03-10 13:38:27","false","true","","0.1","true","false","28","false"
"440805-d892765985bc470fb1ff893d0caac78b","440805","","2023-03-10 10:42:00","2023-03-10 10:43:22","false","false","","","false","false","11","false"
"440820-2e13a73242714ca4884dc54a7e0dd6f7","440820","440820-f52e0a73dc134a4187abd04024211cc9","2023-03-10 19:23:00","2023-03-10 19:30:56","false","false","","","true","true","64","false"
"440821-2fecbf26b15a4d62ae72cf4b70bf61a7","440821","","2023-03-10 18:19:00","2023-03-10 18:21:43","true","false","0.25","","false","false","23","false"
"440959-0f31c1dbe0414305be3c7edfc17e77a3","440959","","2023-03-10 19:06:00","2023-03-10 19:07:23","false","true","","0.1","false","false","11","false"
"441014-bd81506478944ca7932372cb8ece4781","441014","441014-482dc47d65f54bef855ce136c531df92","2023-03-10 12:44:00","2023-03-10 12:46:27","false","false","","","true","true","20","false"
"441050-89e22a63a8844a95bf594a29c92ba63e","441050","","2023-03-10 16:25:00","2023-03-10 16:25:21","false","false","","","false","false","3","false"
"441090-975b35b3804144d1a46402ebfcc4a367","441090","","2023-03-10 10:24:00","2023-03-10 10:24:37","false","false","","","false","false","5","false"
"441099-1f2b2c7a2c274ed3b02bd2fc9ddf3bd1","441099","","2023-03-10 21:25:00","2023-03-10 21:29:04","false","false","","","false","false","33","false"
"441135-99aa25b7ee0d4eb98937e5d2807e884e","441135","","2023-03-10 20:36:00","2023-03-10 20:37:35","false","false","","","false","false","13","false"
"441188-d03c59a38a78447daa3848ae73d20359","441188","441188-d800896143df45e1a0e4729c6abfa7b5","2023-03-10 15:53:00","2023-03-10 15:55:20","true","false","0.2","","true","true","19","false"
"441219-c35ebbc777994feaafab1585ad59a998","441219","441219-6fc0222426f0466ca485ac49cc8de719","2023-03-10 09:41:00","2023-03-10 09:44:12","false","false","","","false","true","26","false"
"441262-4b18c6583502401ea58d95bd41201dba","441262","441262-5f5c47c6acbc4411ad08d3bc72181061","2023-03-10 22:07:00","2023-03-10 22:10:46","false","false","","","false","true","31","false"
"441276-aa4cf5db58fe449fb745275efb13dcff","441276","441276-be9513ca781c4f63978d6eb92434e91e","2023-03-10 14:38:00","2023-03-10 14:40:10","false","false","","","true","false","18","false"
"441366-dc217058abd34c6499dbc2c2435be49d","441366","","2023-03-10 15:27:00","2023-03-10 15:31:26","true","false","0.25","","false","false","36","false"
"441440-0ad3d08c12c7478bb929901f0d0857f0","441440","","2023-03-10 17:16:00","2023-03-10 17:16:29","false","false","","","false","false","4","false"
"441477-58b9a514353d4b49b8b01332adecf4e8","441477","","2023-03-10 16:55:00","2023-03-10 16:56:12","false","false","","","false","false","9","false"
"441560-0ad4abd2c75b4c76839cf99e54c1abe4","441560","","2023-03-10 20:52:00","2023-03-10 20:52:16","false","false","","","false","false","2","false"
"441568-684fd40e96884edcb67688559d8971b7","441568","441568-a5e06653665842f98a3edd4587cd22b2","2023-03-10 14:09:00","2023-03-10 14:11:43","false","false","","","true","true","22","false"
"441589-33d8c91253594fa39380b7d345ff198a","441589","441589-a46bcbcffa8f4def9c936e6c216f76d4","2023-03-10 19:52:00","2023-03-10 19:54:16","true","true","0.1","0.2","true","true","18","false"
"441733-abe1f84e79b54e2da24d9c8bddd82d5e","441733","441733-6d66fd72e34142f486a55c81048034dd","2023-03-10 04:48:00","2023-03-10 04:50:14","false","true","","0.05","true","true","18","false"
"441814-2261b92a7fa5402eb4744198348f3a21","441814","441814-61c824f6dd1545bab6d5eab591272fd0","2023-03-10 10:18:00","2023-03-10 10:24:09","false","false","","","true","true","50","false"
"441885-0158d0adfa3946f2afc86f2d67104b0a","441885","441885-d550cb38261b44068c143790ad484fcc","2023-03-10 22:09:00","2023-03-10 22:11:13","false","false","","","true","true","17","false"
"441904-b671e62992524823a9e1210feb2a9b8c","441904","441904-bf99fcd1cdfe493ab7917828467df473","2023-03-10 18:05:00","2023-03-10 18:08:52","false","false","","","true","true","30","false"
"441992-4459444e7d604a028cbf133592957634","441992","","2023-03-10 21:39:00","2023-03-10 21:50:25","false","true","","0.1","false","false","93","false"
"442011-ce406da98a794225aeed2a2111e675af","442011","442011-000d16e7b3bd422ba5dbf4f17c203993","2023-03-10 21:11:00","2023-03-10 21:13:15","false","false","","","true","true","18","false"
"442040-aedb9f4397964c4f904d8a0e089823d5","442040","442040-b1e57fd0f695477c8d8bf386219ee0ad","2023-03-10 07:32:00","2023-03-10 07:34:22","false","false","","","true","true","19","false"
"442080-b3cef98a8076498abed5724984c2e06d","442080","","2023-03-10 20:58:00","2023-03-10 20:59:08","false","false","","","false","false","9","false"
"442102-487fd51cfc2c46b78fbaf88f9a263614","442102","","2023-03-10 17:21:00","2023-03-10 17:21:08","false","false","","","false","false","1","false"
"442116-7a74a1cc2d9c495496d70475cbbade00","442116","","2023-03-10 18:22:00","2023-03-10 18:25:10","false","false","","","false","false","26","false"
"442135-f1b37f5a0d614aacb1f65232cd66419b","442135","442135-de09cd501cee44b286f40d476af55d57","2023-03-10 20:28:00","2023-03-10 20:29:58","false","false","","","true","true","16","false"
"442205-35d4143728824391a38339b498c99554","442205","442205-15253c715414451c97ef37c64f0e7f9d","2023-03-10 18:40:00","2023-03-10 18:42:29","false","false","","","true","true","20","false"
"442220-befbb55b3ad140bca6a8b24a615b7747","442220","","2023-03-10 15:03:00","2023-03-10 15:03:23","false","false","","","false","false","3","false"
"442276-57d15dbd665b4089bb30b2b147f134dc","442276","","2023-03-10 22:39:00","2023-03-10 22:39:20","false","false","","","false","false","3","false"
"442364-30337be99f6542aeb0fedc139b676ba0","442364","442364-6cc410341dbb466db2316a364d79406f","2023-03-10 15:43:00","2023-03-10 15:46:18","false","false","","","true","true","26","false"
"442385-f154ce374a36437a905be983c2bfd8b4","442385","","2023-03-10 18:32:00","2023-03-10 18:38:28","false","false","","","false","false","52","false"
"442403-9ba203586a354ab39a210d72eba411d0","442403","442403-f6af2a8b48ae4398a1887bf84719304c","2023-03-10 07:05:00","2023-03-10 07:06:58","false","false","","","false","true","16","false"
"442446-2e2135d3fd9d49039411114b612021b8","442446","","2023-03-10 16:32:00","2023-03-10 16:33:29","false","false","","","false","false","12","false"
"442491-f1de0aaaecbe456b81e428d5a64c27da","442491","","2023-03-10 13:43:00","2023-03-10 13:44:12","true","true","0.1","0.1","false","false","9","false"
"442540-cf2fd6d2ed774bb89a9ef76c7a7ca0cd","442540","442540-9d0cede55ea74f53a48faeaec069f1a0","2023-03-10 14:35:00","2023-03-10 14:46:58","false","false","","","true","true","97","false"
"442650-92c13d7dc0f94b7ba497d1ab38338455","442650","","2023-03-10 03:39:00","2023-03-10 03:40:07","false","false","","","false","false","9","false"
"442694-b36cceb4cdaa41608efe360163ac6557","442694","442694-4f70902ae978441ba7fe353b1a15bde8","2023-03-10 05:54:00","2023-03-10 05:56:18","false","false","","","true","true","19","false"
"442709-642bab4849af439bbe7e9cd964ccfb3a","442709","","2023-03-10 08:54:00","2023-03-10 08:55:39","false","false","","","false","false","13","false"
"442720-16afa9b5c96343f3bda9cf1f997257b8","442720","442720-c4bd8cca7f904b2dba5a4fe213704317","2023-03-10 19:00:00","2023-03-10 19:08:53","true","true","0.15","0.05","true","false","71","false"
"442721-796b4fe3741a419bbb5d65f37b1755a6","442721","","2023-03-10 13:15:00","2023-03-10 13:16:47","false","true","","0.1","false","false","14","false"
"442771-89d6d01ed64243858afe30c065fd5309","442771","442771-57451a520abc4134aaa5cccbf894d9b8","2023-03-10 20:25:00","2023-03-10 20:30:19","true","false","0.1","","true","true","43","false"
"442869-145c211addfb4625adeb3507eaeacc49","442869","","2023-03-10 18:34:00","2023-03-10 18:35:08","false","false","","","false","false","9","false"
"442891-3433188d3ca84716bcc75b1f30421e67","442891","","2023-03-10 14:42:00","2023-03-10 14:42:37","false","false","","","false","false","5","false"
"442905-355875f86c3046f5bf79f01a2177e0e1","442905","","2023-03-10 06:48:00","2023-03-10 06:48:37","false","false","","","false","false","5","false"
"442938-16789763986b4507a1915c3ee8e3637a","442938","442938-6ecdea4ac76b4c699913e81433e63af4","2023-03-10 16:46:00","2023-03-10 16:48:15","true","false","0.2","","true","true","18","false"
"442984-e976418e6e054285896289f37bc84e88","442984","442984-cb9c3fad11614185a086d93d53d1842c","2023-03-10 19:53:00","2023-03-10 19:56:58","false","false","","","true","true","32","false"
"443053-50248f2243844b91bfafda0fa67eb139","443053","443053-b419ee06ae6b4402b1b05d177bb20dd0","2023-03-10 20:23:00","2023-03-10 20:25:02","false","false","","","false","true","16","false"
"443074-efc1abff5da543f2b24fa2662f781542","443074","","2023-03-10 13:53:00","2023-03-10 13:53:08","false","true","","0.05","false","false","1","false"
"443130-6cb7f310f58c4cdf9086eb4512164599","443130","443130-42564ebbf27c47af85bae8f793eed325","2023-03-10 14:16:00","2023-03-10 14:18:34","false","false","","","true","true","21","false"
"443182-0404ce6cba1e428bb5a107f0b85d1301","443182","443182-9dc81f9644bf4c06a18e3eedaa16e236","2023-03-10 06:58:00","2023-03-10 07:00:35","false","false","","","true","true","21","false"
"443191-779e6ecb2e3c42de9a8d2c637f7cf20a","443191","443191-4520fb7727394a43868cbf7528100b17","2023-03-10 00:35:00","2023-03-10 00:39:09","false","false","","","true","true","34","false"
"443256-c202263b069f4940823b5ba745032e19","443256","","2023-03-10 20:11:00","2023-03-10 20:11:44","false","false","","","false","false","6","false"
"443323-e6cbcf63947a40e1bc7e18d4ad505b5a","443323","443323-5930be2428e34c0983956dd1d23c0f4b","2023-03-10 20:33:00","2023-03-10 20:35:30","true","false","0.3","","true","false","21","false"
"443356-2b59ffa9ed2a4050a2486ae74185a585","443356","","2023-03-10 10:53:00","2023-03-10 10:53:43","false","false","","","false","false","6","false"
"443385-2454575bf4634d46b90448849a79eaf5","443385","443385-0574e7f754644777a2b55f6a7864af09","2023-03-10 18:07:00","2023-03-10 18:10:44","false","false","","","true","true","30","false"
"443400-68e266501f5d4736a37f82641cfe7495","443400","","2023-03-10 22:16:00","2023-03-10 22:19:05","false","false","","","false","false","25","false"
"443428-e2657199395c41fb85d36fc4d5b9653c","443428","443428-f10703a068e7483486f183b3b90fe3e2","2023-03-10 14:35:00","2023-03-10 14:37:26","false","true","","0.1","true","true","20","false"
"443540-4272557a8ee54507bc0d29e1ee12363d","443540","443540-6634319b15434d5fa248ccd2b55c2095","2023-03-10 13:50:00","2023-03-10 13:53:06","false","false","","","true","true","25","false"
"443561-81af5917405740409a4b34eab3f0da0c","443561","","2023-03-10 15:00:00","2023-03-10 15:00:45","false","false","","","false","false","6","false"
"443568-7d2a6f295b15444bb503a44c1a3f143e","443568","443568-83bba7bee1ff4a079a634b3cd955f81c","2023-03-10 07:06:00","2023-03-10 07:07:15","false","false","","","false","true","10","false"
"443709-5e4af6c0c0f9462c922b9b4c93413a11","443709","","2023-03-10 16:33:00","2023-03-10 16:34:31","false","false","","","false","false","12","false"
"443734-418099cf68ad48c5b3d255d9a54d1b88","443734","443734-7ded16a935db453995c908f73ea159ff","2023-03-10 09:07:00","2023-03-10 09:10:31","false","false","","","true","true","29","false"
"443761-492e8692c9b748feb09d0fbc1eb0ff5f","443761","443761-82d1f0a4dc5c4c838725a70e537c4885","2023-03-10 20:52:00","2023-03-10 20:54:36","false","false","","","true","true","21","false"
"443779-456c2fd0e8c34d1b9d1364feec98c182","443779","","2023-03-10 21:05:00","2023-03-10 21:10:16","false","false","","","false","false","42","false"
"443807-bc65f16ee87d4a3bb8ccca7d3d3e7b8d","443807","443807-f9dd19192cfd42efa088e7e900442b00","2023-03-10 05:03:00","2023-03-10 05:07:12","true","false","0.05","","true","true","34","false"
"443855-41c086419ed64919b3295b38c0697d56","443855","443855-ea5b8b1c65c842098116e93182774c2b","2023-03-10 04:47:00","2023-03-10 04:49:16","false","false","","","true","true","18","false"
"443887-5d859284e6f34bc3ab58777fc90d5e9c","443887","","2023-03-10 13:21:00","2023-03-10 13:21:30","false","false","","","false","false","4","false"
"443890-ae10cbdb5532465cb1a6c87a9fe42b2c","443890","","2023-03-10 04:33:00","2023-03-10 04:34:22","false","false","","","false","false","11","false"
"443905-1bcf2d0e90914b249ae7473dfb4d6fba","443905","","2023-03-10 17:58:00","2023-03-10 17:58:15","false","false","","","false","false","2","false"
"443908-081e741afba94d4eb29f10fa43add74b","443908","443908-c6feaa8c1e274f979a768c3185696d4d","2023-03-10 20:16:00","2023-03-10 20:22:31","false","false","","","true","true","53","false"
"443931-51b2910b56f5400299031eaac08fd09a","443931","","2023-03-10 21:06:00","2023-03-10 21:08:19","false","true","","0.05","false","false","19","false"
"443953-dd7be80dbe2e4b9788d9a17ccd7d7514","443953","","2023-03-10 15:14:00","2023-03-10 15:14:09","true","false","0.15","","false","false","1","false"
"443969-84eb48a127aa47a4a9fddecb936c1316","443969","","2023-03-10 22:44:00","2023-03-10 22:44:31","true","false","0.15","","false","false","4","false"
"443997-61c8f506ef0041bdae3e54a84c26cdac","443997","443997-9d225fa45ffb443d94c38e8e9b0610bd","2023-03-10 17:00:00","2023-03-10 17:02:28","false","false","","","true","true","20","false"
"444030-a3e6d049c0494fb1bbed75a3b0bf38ff","444030","","2023-03-10 17:40:00","2023-03-10 17:40:30","false","false","","","false","false","4","false"
"444133-c457e909bc134bbfbdec7f311698aa85","444133","444133-3c15ccafbc9b4811b5bdfe4a0adb03b3","2023-03-10 19:34:00","2023-03-10 19:36:19","false","false","","","true","true","18","false"
"444186-3c8dc874ec31452e8042685ab3607fa1","444186","","2023-03-10 19:49:00","2023-03-10 19:49:15","false","true","","0.15","false","false","2","false"
"444307-0f6472fb229546babe866e434f75c702","444307","444307-0d5264b8df6446b7abc6043d8cb8d4b0","2023-03-10 11:44:00","2023-03-10 11:46:09","false","false","","","true","false","17","false"
"444340-c943b3d897884bbeac8b5d0b802b3cc1","444340","","2023-03-10 07:49:00","2023-03-10 07:49:39","false","false","","","false","false","5","false"
"444381-1dadeee7b2854d5a988fde6494d2f727","444381","","2023-03-10 20:18:00","2023-03-10 20:18:37","false","false","","","false","false","5","false"
"444400-0e8cd002ae36477b8ff82e740dc02baa","444400","","2023-03-10 05:54:00","2023-03-10 05:59:31","false","false","","","false","false","44","false"
"444436-fb6df24cd6a5408fb6e50a104b7ba85b","444436","","2023-03-10 15:34:00","2023-03-10 15:35:35","false","false","","","false","false","13","false"
"444453-1aaf4e2b8d0b41daaae3e7abfaf8b0d5","444453","","2023-03-10 16:57:00","2023-03-10 16:57:22","false","false","","","false","false","3","false"
"444487-2a9394a803ca4f7c9cf034463c7cb5b2","444487","","2023-03-10 14:24:00","2023-03-10 14:24:44","true","false","0.15","","false","false","6","false"
"444516-5f711dfdfc3d41a0ba054b11977f0922","444516","","2023-03-10 08:14:00","2023-03-10 08:14:42","false","false","","","false","false","6","false"
"444518-4d58413fff88437b808f3eb517870703","444518","","2023-03-10 19:40:00","2023-03-10 19:40:16","false","false","","","false","false","2","false"
"444522-5764ecf16d6846f4a0c657a43872dca6","444522","","2023-03-10 10:33:00","2023-03-10 10:33:37","false","false","","","false","false","5","false"
"444571-f54276acbe894ec2b79d4eaf6b14ba9e","444571","","2023-03-10 14:02:00","2023-03-10 14:04:07","false","false","","","false","false","17","false"
"444639-7e8159360638434ab2b8d65964504f12","444639","","2023-03-10 17:01:00","2023-03-10 17:03:52","false","false","","","false","false","23","false"
"444653-505268eafb0345c4aef19a32ba519714","444653","","2023-03-10 12:25:00","2023-03-10 12:25:45","false","false","","","false","false","6","false"
"444722-61f9bae1da94498eb4d9eb552665c62c","444722","","2023-03-10 21:35:00","2023-03-10 21:45:52","false","false","","","false","false","88","false"
"444755-a46a4758f53d4cdbb6ac934d465f409d","444755","444755-8b6528b247c346baa4c75b35279d86ac","2023-03-10 22:16:00","2023-03-10 22:18:18","false","false","","","true","true","18","false"
"444791-eddf0f500b9f4a46834a483429fc8b12","444791","444791-5bdf55691e154affb8bb3566d766d4bc","2023-03-10 21:12:00","2023-03-10 21:16:31","false","false","","","true","true","36","false"
"444825-856f2698e2d140c08bbcc918cfd8c4b8","444825","444825-11203806478b4a63ad308acb6ae3891e","2023-03-10 18:31:00","2023-03-10 18:35:01","true","true","0.1","0.05","true","true","33","false"
"444865-c2b1d064451946dc98fab234780e8b91","444865","444865-a07cb73618f34c7bbddfe49bcf12c801","2023-03-10 20:12:00","2023-03-10 20:15:35","false","true","","0.05","true","true","29","false"
"444887-33c6b882a5dc400cb1c99d33d3a7967d","444887","","2023-03-10 05:48:00","2023-03-10 05:50:55","true","false","0.15","","false","false","24","false"
"444958-4090d1f1348b42d89cf453f2986291d3","444958","","2023-03-10 20:24:00","2023-03-10 20:24:36","false","false","","","false","false","5","false"
"444964-5828466982544be3a68942d6a89522c5","444964","","2023-03-10 00:45:00","2023-03-10 00:46:10","true","false","0.1","","false","false","9","false"
"444968-272f6cb394474084bd7881a014144e3d","444968","444968-3b03b545b6b04081801b4b130265291d","2023-03-10 18:09:00","2023-03-10 18:11:08","false","false","","","true","true","17","false"
"445027-b66276ad832e4adcbec8b03239f83c4f","445027","","2023-03-10 17:15:00","2023-03-10 17:16:26","false","false","","","false","false","11","false"
"445031-8e5bad3f41cb4c77b36fe14ccdac46c9","445031","","2023-03-10 13:32:00","2023-03-10 13:32:53","false","false","","","false","false","7","false"
"445069-956ab8173dda458397020a0ada181aad","445069","445069-df6227efc73b4990ab41e0c76e2922c1","2023-03-10 14:42:00","2023-03-10 14:44:36","false","false","","","true","true","21","false"
"445128-7847427efcfd43b18e7c82dd5386ce7c","445128","445128-0bd121277ff340f4ad6b0bd5f466e2e7","2023-03-10 22:56:00","2023-03-10 22:58:12","false","false","","","true","true","18","false"
"445174-411cb63618664e3ebfedfce45bbc4d1c","445174","","2023-03-10 19:08:00","2023-03-10 19:10:22","false","true","","0.1","false","false","19","false"
"445238-339b80143b8d41749e5a08e46c61dac3","445238","","2023-03-10 12:06:00","2023-03-10 12:11:20","false","false","","","false","false","43","false"
"445370-4285bfb33a4244c592761bbe733f6283","445370","","2023-03-10 12:54:00","2023-03-10 12:56:00","false","false","","","false","false","16","false"
"445372-56a303effcf34c14aa551026d1aa0631","445372","","2023-03-10 10:50:00","2023-03-10 10:50:39","false","true","","0.05","false","false","5","false"
"445382-a0f0aa12cda842028b054b208974c80a","445382","445382-65b3bc19c89b47e39678bc42c8deece8","2023-03-10 16:44:00","2023-03-10 16:46:46","false","false","","","true","true","23","false"
"445403-f5588931d5fe4244a1510ddf28f2bfc6","445403","445403-b1ab4fd4dec94efe9cbf8736b5a4c7f6","2023-03-10 10:52:00","2023-03-10 10:54:19","false","false","","","true","true","19","false"
"445447-5fc6be3fa5434828b38598bc7596a54c","445447","445447-46786b63a3bd43e2b195bac301e46cf9","2023-03-10 22:27:00","2023-03-10 22:30:53","false","false","","","true","true","31","false"
"445456-6a4c84305d144ce48e86512e85abd9db","445456","","2023-03-10 01:48:00","2023-03-10 01:48:21","false","false","","","false","false","3","false"
"445478-ac2065cef2e8450982e04f36a8e1c1fa","445478","445478-26ad600dad3f4c53af18348fa38732fe","2023-03-10 19:18:00","2023-03-10 19:20:27","false","false","","","true","true","20","false"
"445493-027f7cf3bc344db8a17e866186183c40","445493","","2023-03-10 21:41:00","2023-03-10 21:41:44","false","false","","","false","false","6","false"
"445539-5c7cd43c46c944558fdf79efaae1fbaf","445539","","2023-03-10 19:25:00","2023-03-10 19:25:36","false","false","","","false","false","5","false"
"445567-a5f19a048f484cf88f60091d0c8fa774","445567","","2023-03-10 00:39:00","2023-03-10 00:39:58","true","false","0.25","","false","false","8","false"
"445591-184e4f995fd04f4496200624b32dbb5d","445591","","2023-03-10 18:12:00","2023-03-10 18:12:43","false","false","","","false","false","6","false"
"445674-974a6edae2064476b2ea871b48b2cd52","445674","","2023-03-10 19:57:00","2023-03-10 19:57:29","false","false","","","false","false","4","false"
"445708-dd1eddb7daf04d01abd957c8066fba23","445708","","2023-03-10 20:10:00","2023-03-10 20:11:08","false","true","","0.15","false","false","9","false"
"445717-1fa83ecfce53487b96c87376a686aa8c","445717","445717-e2f30c9cbb25425a967b74719c4b3ce9","2023-03-10 17:56:00","2023-03-10 17:58:26","false","false","","","true","true","20","false"
"445828-ec2f7aeb80424f5fb065bcbb60b6b7f3","445828","","2023-03-10 21:00:00","2023-03-10 21:01:27","false","true","","0.1","false","false","12","false"
"445854-42a80d547fbf40c9822888f1bc620846","445854","445854-fe0a881671f3411096dcd75d07476be1","2023-03-10 21:53:00","2023-03-10 22:00:42","false","false","","","true","true","62","false"
"445937-87ceea37f2444f4393af590f27b92a7e","445937","445937-e11ae96655cf4d7b9c07ffcaf3661afa","2023-03-10 18:38:00","2023-03-10 18:40:20","false","false","","","true","true","19","false"
"445984-7d8656459f8b40fdb5567c4317888cfa","445984","","2023-03-10 10:18:00","2023-03-10 10:18:22","false","false","","","false","false","3","false"
